event_date	event_starttime	event_endtime	hpc_coord	hpc_bbox	sg_chirality	sg_orientation	sg_shape	sg_aspectratio	AR_NOAANUM	obs_instrument	SOL_standard
2012-08-02	2012-08-02T09:59:09	2012-08-02T10:29:09	POINT(113.8572 -445.1292)	POLYGON((72.4968 -486.3774,150.1158 -485.3118,156.3006 -402.573,75.4836 -403.6782,72.4968 -486.3774))			Inverse-S Sigmoid	36.9937	1536	AIA_1	SOL2012-08-02T09:59:09L174C112
2012-08-02	2012-08-02T09:59:38	2012-08-02T10:29:38	POINT(114.9408 -444.7746)	POLYGON((76.5606 -483.0552,148.5876 -482.0574,154.2444 -405.3708,79.4748 -406.4034,76.5606 -483.0552))			Inverse-S Sigmoid	13.103	1536	AIA_4	SOL2012-08-02T09:59:38L174C112
2012-08-02	2012-08-02T10:29:09	2012-08-02T10:59:09	POINT(115.4634 -442.5288)	POLYGON((77.7846 -480.1092,148.5246 -479.1258,154.0194 -403.8744,80.6622 -404.8908,77.7846 -480.1092))			Inverse-S Sigmoid	25.272	1536	AIA_1	SOL2012-08-02T10:29:09L174C111
2012-08-02	2012-08-02T10:29:38	2012-08-02T10:59:38	POINT(119.0898 -444.4152)	POLYGON((80.7504 -482.6466,152.541 -481.6152,158.3298 -405.0666,83.8146 -406.134,80.7504 -482.6466))			Inverse-S Sigmoid	10.3389	1536	AIA_4	SOL2012-08-02T10:29:38L174C112
2012-08-02	2012-08-02T10:59:09	2012-08-02T11:29:09	POINT(122.622 -446.2992)	POLYGON((80.3112 -488.4702,159.2808 -487.2996,166.0242 -402.7572,83.7114 -403.9722,80.3112 -488.4702))			Inverse-S Sigmoid	30.2547	1536	AIA_1	SOL2012-08-02T10:59:09L174C112
2012-08-02	2012-08-02T10:59:38	2012-08-02T11:29:38	POINT(123.1422 -445.7166)	POLYGON((81.9558 -486.7692,158.8332 -485.625,165.3558 -403.3686,85.3218 -404.5554,81.9558 -486.7692))			Inverse-S Sigmoid	11.1029	1536	AIA_4	SOL2012-08-02T10:59:38L174C112
2012-08-02	2012-08-02T11:29:38	2012-08-02T11:59:38	POINT(127.9206 -445.3074)	POLYGON((89.1558 -483.9432,161.361 -482.826,167.5698 -405.5286,92.5866 -406.6848,89.1558 -483.9432))			Inverse-S Sigmoid	16.5661	1536	AIA_4	SOL2012-08-02T11:29:38L174C112
2012-08-02	2012-08-02T11:59:09	2012-08-02T12:29:09	POINT(130.539 -444.282)	POLYGON((93.0876 -481.6068,162.7824 -480.5064,168.7992 -405.8952,96.5286 -407.0328,93.0876 -481.6068))			Inverse-S Sigmoid	10.1557	1536	AIA_1	SOL2012-08-02T11:59:09L174C112
2012-08-02	2012-08-02T12:59:38	2012-08-02T13:29:38	POINT(261.1578 -418.3998)	POLYGON((207.306 -471.4638,301.071 -468.4308,315.3966 -363.3732,217.1718 -366.5352,207.306 -471.4638))			Forward-S Sigmoid	76.3027	1532	AIA_4	SOL2012-08-02T12:59:38L183C110
2012-08-02	2012-08-02T13:29:09	2012-08-02T13:59:09	POINT(144.972 -445.4772)	POLYGON((103.494 -486.765,179.9604 -485.4186,187.3746 -402.8838,107.7588 -404.2806,103.494 -486.765))			Inverse-S Sigmoid	11.8441	1536	AIA_1	SOL2012-08-02T13:29:09L174C112
2012-08-02	2012-08-02T13:59:09	2012-08-02T14:29:09	POINT(149.577 -445.4856)	POLYGON((107.3256 -487.5282,184.998 -486.1152,192.7632 -402.0906,111.831 -403.557,107.3256 -487.5282))			Inverse-S Sigmoid	8.18487	1536	AIA_1	SOL2012-08-02T13:59:09L174C112
2012-08-02	2012-08-02T17:59:09	2012-08-02T18:29:09	POINT(614.082 -378.1176)	POLYGON((572.0784 -418.7862,634.572 -412.5744,654.402 -336.4656,589.956 -342.8496,572.0784 -418.7862))			Inverse-S Sigmoid	13.7992	1530	AIA_1	SOL2012-08-02T17:59:09L206C109
2012-08-02	2012-08-02T19:29:38	2012-08-02T19:59:38	POINT(195.192 -444.5004)	POLYGON((156.0156 -483.4008,226.257 -481.7118,234.9588 -404.457,162.0162 -406.2054,156.0156 -483.4008))			Inverse-S Sigmoid	7.88288	1536	AIA_4	SOL2012-08-02T19:29:38L174C112
2012-08-02	2012-08-02T20:29:38	2012-08-02T20:59:38	POINT(203.3478 -443.9166)	POLYGON((164.5254 -482.4504,233.8308 -480.7098,242.7108 -404.265,170.7744 -406.0656,164.5254 -482.4504))			Inverse-S Sigmoid	8.48143	1536	AIA_4	SOL2012-08-02T20:29:38L174C112
2012-08-02	2012-08-02T23:29:09	2012-08-02T23:59:09	POINT(616.728 -408.291)	POLYGON((543.6858 -477.3606,645.018 -466.8846,684.99 -336.0546,577.3956 -347.1138,543.6858 -477.3606))			Forward-S Sigmoid	46.6068	1530	AIA_1	SOL2012-08-02T23:29:09L204C111
2012-08-02	2012-08-02T23:29:38	2012-08-02T23:59:38	POINT(-398.3424 206.4384)	POLYGON((-441.3714 162.9678,-366.105 159.1662,-354.6876 249.6516,-427.6092 253.3188,-441.3714 162.9678))			Inverse-S Sigmoid	8.58716	1535	AIA_4	SOL2012-08-02T23:29:38L133C073
2012-08-03	2012-08-03T01:29:09	2012-08-03T01:59:09	POINT(-350.562 202.4022)	POLYGON((-393.5658 159.0864,-316.908 155.7678,-307.1814 245.4714,-381.4878 248.6748,-393.5658 159.0864))			Forward-S Sigmoid	6.8382	1535	AIA_1	SOL2012-08-03T01:29:09L135C073
2012-08-03	2012-08-03T01:59:09	2012-08-03T02:29:09	POINT(168.975 253.728)	POLYGON((123.6846 209.574,219.6054 211.4892,211.6476 297.5364,119.202 295.698,123.6846 209.574))			Forward-S Sigmoid	8.86505	0	AIA_1	SOL2012-08-03T01:59:09L169C069
2012-08-03	2012-08-03T01:59:38	2012-08-03T02:29:38	POINT(309.2208 -440.7618)	POLYGON((195.9606 -549.7542,379.9632 -542.4066,423.2058 -322.5072,218.2704 -330.6096,195.9606 -549.7542))			Forward-S Sigmoid	6.90801	1536	AIA_4	SOL2012-08-03T01:59:38L178C112
2012-08-03	2012-08-03T01:59:38	2012-08-03T02:29:38	POINT(-636.456 -440.046)	POLYGON((-695.286 -516.0186,-487.2114 -539.8902,-536.9346 -357.6642,-766.158 -331.5762,-695.286 -516.0186))			Forward-S Sigmoid	25.0535	1538	AIA_4	SOL2012-08-03T01:59:38L110C113
2012-08-03	2012-08-03T06:59:09	2012-08-03T07:29:09	POINT(-637.086 -415.884)	POLYGON((-676.692 -460.6338,-556.4988 -474.0792,-585.225 -369.1656,-711.6 -355.0944,-676.692 -460.6338))			Inverse-S Sigmoid	6.12815	1538	AIA_1	SOL2012-08-03T06:59:09L108C111
2012-08-03	2012-08-03T06:59:09	2012-08-03T07:29:09	POINT(686.328 51.58872)	POLYGON((642.768 10.50828,732.186 20.43336,725.112 92.8476,636.558 83.052,642.768 10.50828))			Forward-S Sigmoid	12.3348	0	AIA_1	SOL2012-08-03T06:59:09L203C083
2012-08-03	2012-08-03T09:29:09	2012-08-03T09:59:09	POINT(313.7766 -442.7646)	POLYGON((219.5574 -533.9832,373.2816 -527.7168,408.417 -345.1224,240.2298 -351.9222,219.5574 -533.9832))			Forward-S Sigmoid	13.6277	1536	AIA_1	SOL2012-08-03T09:29:09L174C112
2012-08-03	2012-08-03T10:59:09	2012-08-03T11:29:09	POINT(366.6498 -426.9192)	POLYGON((327.8394 -465.1224,391.5384 -462.0342,405.2646 -387.6966,339.3342 -390.882,327.8394 -465.1224))			Forward-S Sigmoid	112.054	1536	AIA_1	SOL2012-08-03T10:59:09L177C111
2012-08-03	2012-08-03T11:59:38	2012-08-03T12:29:38	POINT(356.7348 -406.3104)	POLYGON((288.252 -472.9596,401.5254 -467.703,424.53 -336.6816,304.7706 -342.207,288.252 -472.9596))			Inverse-S Sigmoid	22.5503	1536	AIA_4	SOL2012-08-03T11:59:38L176C109
2012-08-03	2012-08-03T12:29:09	2012-08-03T12:59:09	POINT(-301.1382 213.063)	POLYGON((-358.5198 155.3718,-254.4258 151.5486,-243.6186 270.2736,-343.293 273.9144,-358.5198 155.3718))			Inverse-S Sigmoid	166.452	1535	AIA_1	SOL2012-08-03T12:29:09L132C072
2012-08-03	2012-08-03T13:29:09	2012-08-03T13:59:09	POINT(-283.3134 210.279)	POLYGON((-327.5916 165.8622,-247.077 163.1028,-239.0364 254.4174,-316.932 257.076,-327.5916 165.8622))			Inverse-S Sigmoid	11.6142	1535	AIA_1	SOL2012-08-03T13:29:09L133C072
2012-08-03	2012-08-03T14:29:09	2012-08-03T14:59:09	POINT(-274.3866 211.0512)	POLYGON((-320.0412 165.2754,-236.748 162.5172,-228.7866 256.53,-309.2802 259.1838,-320.0412 165.2754))			Inverse-S Sigmoid	7.47363	1535	AIA_1	SOL2012-08-03T14:29:09L133C072
2012-08-03	2012-08-03T14:29:09	2012-08-03T14:59:09	POINT(742.182 47.23464)	POLYGON((705.222 12.4437,780.612 22.52844,774.966 82.1814,700.116 72.1974,705.222 12.4437))			Forward-S Sigmoid	6.33948	0	AIA_1	SOL2012-08-03T14:29:09L204C084
2012-08-03	2012-08-03T14:59:09	2012-08-03T15:29:09	POINT(348.8694 -443.3814)	POLYGON((307.4802 -484.1172,375.1362 -480.9912,390.1764 -401.421,319.8096 -404.6604,307.4802 -484.1172))			Inverse-S Sigmoid	7.32144	1536	AIA_1	SOL2012-08-03T14:59:09L174C112
2012-08-03	2012-08-03T15:29:38	2012-08-03T15:59:38	POINT(355.3296 -444.4848)	POLYGON((315.273 -483.9162,380.466 -480.834,395.2854 -403.9038,327.5544 -407.0946,315.273 -483.9162))			Inverse-S Sigmoid	6.30958	1536	AIA_4	SOL2012-08-03T15:29:38L174C112
2012-08-03	2012-08-03T17:29:09	2012-08-03T17:59:09	POINT(-252.774 210.444)	POLYGON((-314.3808 148.7274,-200.5032 145.2726,-191.481 271.6278,-300.2364 274.9074,-314.3808 148.7274))			Inverse-S Sigmoid	19.1103	1535	AIA_1	SOL2012-08-03T17:29:09L133C072
2012-08-03	2012-08-03T18:59:09	2012-08-03T19:29:09	POINT(379.1406 -441.7872)	POLYGON((338.5902 -481.6458,403.7346 -478.3122,419.4708 -400.7658,351.7896 -404.217,338.5902 -481.6458))			Inverse-S Sigmoid	6.00816	1536	AIA_1	SOL2012-08-03T18:59:09L174C112
2012-08-03	2012-08-03T18:59:09	2012-08-03T19:29:09	POINT(-238.164 209.0292)	POLYGON((-289.6704 157.4958,-194.2602 154.782,-186.9708 260.196,-278.8026 262.7952,-289.6704 157.4958))			Inverse-S Sigmoid	7.00045	1535	AIA_1	SOL2012-08-03T18:59:09L133C072
2012-08-03	2012-08-03T18:59:38	2012-08-03T19:29:38	POINT(477.4536 245.7018)	POLYGON((416.4606 188.6172,553.038 197.5974,530.2242 302.379,399.2742 293.8116,416.4606 188.6172))			Inverse-S Sigmoid	18.5293	0	AIA_4	SOL2012-08-03T18:59:38L182C070
2012-08-03	2012-08-03T19:59:09	2012-08-03T20:29:09	POINT(443.5668 202.605)	POLYGON((397.4532 158.4714,499.4466 164.4264,485.556 246.5736,386.3958 240.8064,397.4532 158.4714))			Forward-S Sigmoid	8.71828	0	AIA_1	SOL2012-08-03T19:59:09L177C073
2012-08-03	2012-08-03T19:59:38	2012-08-03T20:29:38	POINT(-227.433 203.4132)	POLYGON((-275.484 155.3658,-186.0732 152.9484,-179.6904 251.1588,-266.0352 253.482,-275.484 155.3658))			Inverse-S Sigmoid	6.07705	1535	AIA_4	SOL2012-08-03T19:59:38L133C072
2012-08-03	2012-08-03T19:59:38	2012-08-03T20:29:38	POINT(465.0852 254.916)	POLYGON((416.8158 209.1372,526.2342 216.1092,508.0854 300.405,402.4362 293.7006,416.8158 209.1372))			Forward-S Sigmoid	62.8705	0	AIA_4	SOL2012-08-03T19:59:38L179C070
2012-08-03	2012-08-03T20:29:09	2012-08-03T20:59:09	POINT(-221.8926 205.4724)	POLYGON((-295.3752 132.0438,-157.4802 128.4048,-149.2332 278.1858,-279.9096 281.61,-295.3752 132.0438))			Inverse-S Sigmoid	13.8395	1535	AIA_1	SOL2012-08-03T20:29:09L133C072
2012-08-03	2012-08-03T20:59:09	2012-08-03T21:29:09	POINT(-216.411 207.3054)	POLYGON((-291.3906 132.4266,-150.4758 128.802,-142.389 281.4282,-275.7336 284.8332,-291.3906 132.4266))			Inverse-S Sigmoid	10.324	1535	AIA_1	SOL2012-08-03T20:59:09L133C072
2012-08-03	2012-08-03T22:29:09	2012-08-03T22:59:09	POINT(-215.3292 210.9366)	POLYGON((-279.2784 147.0732,-159.5634 144.006,-152.1222 274.23,-266.2554 277.1364,-279.2784 147.0732))			Inverse-S Sigmoid	11.4324	1535	AIA_1	SOL2012-08-03T22:29:09L132C072
2012-08-03	2012-08-03T22:59:09	2012-08-03T23:29:09	POINT(-200.9418 205.3458)	POLYGON((-276.1452 130.3518,-134.0634 126.972,-126.9 279.5976,-261.3918 282.7746,-276.1452 130.3518))			Inverse-S Sigmoid	8.42676	1535	AIA_1	SOL2012-08-03T22:59:09L133C072
2012-08-03	2012-08-03T23:29:09	2012-08-03T23:59:09	POINT(-211.0152 214.6974)	POLYGON((-273.4578 152.3658,-156.5874 149.43,-149.3556 276.4674,-260.8308 279.2508,-273.4578 152.3658))			Inverse-S Sigmoid	7.63885	1535	AIA_1	SOL2012-08-03T23:29:09L132C072
2012-08-04	2012-08-04T00:29:38	2012-08-04T00:59:38	POINT(-209.7186 214.4868)	POLYGON((-256.4766 167.7948,-169.2942 165.6192,-163.407 260.8644,-247.5588 262.9548,-256.4766 167.7948))			Inverse-S Sigmoid	6.73944	1535	AIA_4	SOL2012-08-04T00:29:38L132C072
2012-08-04	2012-08-04T01:29:09	2012-08-04T01:59:09	POINT(-187.6044 211.3434)	POLYGON((-253.113 146.0796,-129.3498 143.3322,-123.18 276.0132,-241.041 278.6136,-253.113 146.0796))			Inverse-S Sigmoid	6.64387	1535	AIA_1	SOL2012-08-04T01:29:09L133C072
2012-08-04	2012-08-04T02:59:09	2012-08-04T03:29:09	POINT(-503.2698 -432.1524)	POLYGON((-543.5298 -475.2114,-434.8278 -483.366,-455.7048 -387.3846,-569.6166 -378.8754,-543.5298 -475.2114))			Inverse-S Sigmoid	12.2125	1538	AIA_1	SOL2012-08-04T02:59:09L109C112
2012-08-04	2012-08-04T04:29:38	2012-08-04T04:59:38	POINT(-620.868 -440.7726)	POLYGON((-661.566 -487.1508,-534.957 -501.051,-566.5332 -392.1156,-700.59 -377.4672,-661.566 -487.1508))			Forward-S Sigmoid	12.5396	1539	AIA_4	SOL2012-08-04T04:29:38L097C113
2012-08-04	2012-08-04T04:59:09	2012-08-04T05:29:09	POINT(-165.5772 214.0752)	POLYGON((-219.753 160.1544,-117.0024 158.1468,-112.326 267.5814,-210.9714 269.499,-219.753 160.1544))			Inverse-S Sigmoid	18.5976	1535	AIA_1	SOL2012-08-04T04:59:09L132C072
2012-08-04	2012-08-04T04:59:38	2012-08-04T05:29:38	POINT(-620.4 -444.1446)	POLYGON((-663.576 -494.001,-527.0928 -509.0262,-561.1926 -391.6134,-706.476 -375.7008,-663.576 -494.001))			Forward-S Sigmoid	8.36292	1539	AIA_4	SOL2012-08-04T04:59:38L097C113
2012-08-04	2012-08-04T04:59:38	2012-08-04T05:29:38	POINT(-493.5828 -450.6954)	POLYGON((-539.919 -501.0096,-411.6954 -510.5022,-436.806 -397.8948,-572.8356 -387.8748,-539.919 -501.0096))			Inverse-S Sigmoid	7.90252	1539	AIA_4	SOL2012-08-04T04:59:38L108C113
2012-08-04	2012-08-04T05:29:38	2012-08-04T05:59:38	POINT(-615.996 -442.4742)	POLYGON((-657.09 -489.246,-529.5924 -503.0454,-561.2268 -393.3822,-696.312 -378.831,-657.09 -489.246))			Forward-S Sigmoid	9.42568	1539	AIA_4	SOL2012-08-04T05:29:38L097C113
2012-08-04	2012-08-04T05:59:09	2012-08-04T06:29:09	POINT(-156.8112 210.5256)	POLYGON((-213.3672 154.2774,-105.6498 152.289,-101.307 266.3376,-204.597 268.2342,-213.3672 154.2774))			Inverse-S Sigmoid	9.37221	1535	AIA_1	SOL2012-08-04T05:59:09L132C072
2012-08-04	2012-08-04T06:59:09	2012-08-04T07:29:09	POINT(-144.7362 205.3074)	POLYGON((-204.4764 145.956,-90.0588 144.0132,-86.2326 264.1992,-195.7908 266.0496,-204.4764 145.956))			Inverse-S Sigmoid	7.39886	1535	AIA_1	SOL2012-08-04T06:59:09L132C072
2012-08-04	2012-08-04T06:59:38	2012-08-04T07:29:38	POINT(-138.678 202.7112)	POLYGON((-191.985 149.7324,-89.7606 148.0728,-86.3832 255.3336,-184.7616 256.923,-191.985 149.7324))			Inverse-S Sigmoid	9.97311	1535	AIA_4	SOL2012-08-04T06:59:38L133C072
2012-08-04	2012-08-04T07:59:38	2012-08-04T08:29:38	POINT(-145.5336 212.7078)	POLYGON((-192.8952 165.5976,-102.5568 164.0514,-98.9862 259.5066,-186.1794 260.9928,-192.8952 165.5976))			Inverse-S Sigmoid	24.1918	1535	AIA_4	SOL2012-08-04T07:59:38L132C072
2012-08-04	2012-08-04T08:29:38	2012-08-04T08:59:38	POINT(-138.4848 212.3424)	POLYGON((-181.1094 169.9374,-99.6756 168.6132,-96.5508 254.496,-175.4328 255.774,-181.1094 169.9374))			Inverse-S Sigmoid	33.0212	1535	AIA_4	SOL2012-08-04T08:29:38L132C072
2012-08-04	2012-08-04T09:29:09	2012-08-04T09:59:09	POINT(678.126 -302.7054)	POLYGON((631.62 -347.2386,704.688 -338.6538,721.644 -257.2182,646.818 -265.9776,631.62 -347.2386))			Forward-S Sigmoid	21.4665	1532	AIA_1	SOL2012-08-04T09:29:09L189C104
2012-08-04	2012-08-04T09:29:09	2012-08-04T09:59:09	POINT(-436.1442 -442.0062)	POLYGON((-499.9686 -511.92,-328.9602 -522.4932,-355.5582 -367.5054,-540.372 -356.157,-499.9686 -511.92))			Inverse-S Sigmoid	8.64406	1538	AIA_1	SOL2012-08-04T09:29:09L110C112
2012-08-04	2012-08-04T09:59:38	2012-08-04T10:29:38	POINT(-585.2844 -449.0028)	POLYGON((-628.674 -497.8998,-497.187 -510.867,-528.363 -397.5864,-668.07 -383.877,-628.674 -497.8998))			Forward-S Sigmoid	55.5716	1539	AIA_4	SOL2012-08-04T09:59:38L098C113
2012-08-04	2012-08-04T09:59:38	2012-08-04T10:29:38	POINT(-127.1322 212.76)	POLYGON((-168.444 171.6798,-89.2344 170.4984,-86.52 253.6044,-163.3206 254.7456,-168.444 171.6798))			Inverse-S Sigmoid	10.8373	1535	AIA_4	SOL2012-08-04T09:59:38L132C072
2012-08-04	2012-08-04T10:29:38	2012-08-04T10:59:38	POINT(-581.484 -447.3792)	POLYGON((-623.49 -494.3226,-497.7318 -506.5524,-527.3076 -398.1408,-660.516 -385.2474,-623.49 -494.3226))			Forward-S Sigmoid	30.0429	1539	AIA_4	SOL2012-08-04T10:29:38L098C113
2012-08-04	2012-08-04T11:29:38	2012-08-04T11:59:38	POINT(-415.845 -443.5626)	POLYGON((-480.114 -513.5154,-310.6056 -523.371,-335.6466 -369.045,-518.8032 -358.4688,-480.114 -513.5154))			Inverse-S Sigmoid	8.243	1538	AIA_4	SOL2012-08-04T11:29:38L111C112
2012-08-04	2012-08-04T13:29:50	2012-08-04T13:59:50	POINT(586.4358 -401.4558)	POLYGON((519.183 -465.561,616.194 -456.3672,650.064 -334.6824,547.7304 -344.3286,519.183 -465.561))			Inverse-S Sigmoid	7.25708	1532	AIA_4	SOL2012-08-04T13:29:50L179C110
2012-08-04	2012-08-04T14:29:38	2012-08-04T14:59:38	POINT(594.6024 -417.5622)	POLYGON((526.7346 -482.1552,621.762 -472.7772,658.764 -350.1246,558.0984 -360.0066,526.7346 -482.1552))			Inverse-S Sigmoid	9.11487	1532	AIA_4	SOL2012-08-04T14:29:38L181C111
2012-08-04	2012-08-04T15:29:09	2012-08-04T15:59:09	POINT(-583.305 -393.378)	POLYGON((-624.672 -438.429,-510.0498 -449.1198,-532.8198 -346.5732,-652.548 -335.457,-624.672 -438.429))			Inverse-S Sigmoid	19.6619	1539	AIA_1	SOL2012-08-04T15:29:09L096C109
2012-08-04	2012-08-04T16:29:09	2012-08-04T16:59:09	POINT(378.5448 -510.4206)	POLYGON((333.3702 -554.7066,400.6518 -551.0538,423.7314 -464.3448,352.5774 -468.1932,333.3702 -554.7066))			Forward-S Sigmoid	8.70823	1536	AIA_1	SOL2012-08-04T16:29:09L163C117
2012-08-04	2012-08-04T17:29:38	2012-08-04T17:59:38	POINT(-63.4206 205.8162)	POLYGON((-108.0486 161.6106,-20.54016 160.9632,-19.88784 249.771,-104.6172 250.3956,-108.0486 161.6106))			Forward-S Sigmoid	18.6254	1535	AIA_4	SOL2012-08-04T17:29:38L132C072
2012-08-04	2012-08-04T17:59:09	2012-08-04T18:29:09	POINT(-572.3646 -407.6304)	POLYGON((-613.476 -452.4024,-498.7314 -462.8814,-522.1356 -361.0572,-642.252 -350.1366,-613.476 -452.4024))			Forward-S Sigmoid	6.01203	1539	AIA_1	SOL2012-08-04T17:59:09L095C110
2012-08-04	2012-08-04T21:04:38	2012-08-04T21:34:38	POINT(636.444 -390.285)	POLYGON((576.2634 -447.6036,661.944 -438.1368,692.958 -330.912,603.27 -340.7748,576.2634 -447.6036))			Inverse-S Sigmoid	10.5328	1532	AIA_4	SOL2012-08-04T21:04:38L179C110
2012-08-04	2012-08-04T21:34:09	2012-08-04T22:04:09	POINT(-501.9762 -430.4868)	POLYGON((-542.418 -473.7114,-433.5606 -481.8984,-454.2564 -385.5474,-568.3002 -377.007,-542.418 -473.7114))			Forward-S Sigmoid	6.36742	1539	AIA_1	SOL2012-08-04T21:34:09L099C112
2012-08-04	2012-08-04T22:34:09	2012-08-04T23:04:09	POINT(-495.2436 -432.2322)	POLYGON((-538.0434 -478.1142,-422.781 -486.624,-444.342 -384.411,-565.4718 -375.5082,-538.0434 -478.1142))			Forward-S Sigmoid	7.0603	1539	AIA_1	SOL2012-08-04T22:34:09L099C112
2012-08-05	2012-08-05T06:34:38	2012-08-05T07:04:38	POINT(481.5612 -512.9646)	POLYGON((442.695 -550.9488,495.2298 -546.9378,519.9678 -473.676,464.8128 -477.8736,442.695 -550.9488))			Forward-S Sigmoid	36.6276	1536	AIA_4	SOL2012-08-05T06:34:38L164C117
2012-08-05	2012-08-05T08:04:09	2012-08-05T08:34:09	POINT(91.6554 194.6592)	POLYGON((19.42422 124.4628,167.1762 126.0534,159.2934 264.3318,18.50826 262.8258,19.42422 124.4628))			Inverse-S Sigmoid	16.0934	1535	AIA_1	SOL2012-08-05T08:04:09L134C073
2012-08-05	2012-08-05T12:04:38	2012-08-05T12:34:38	POINT(523.0788 -504.5112)	POLYGON((481.3614 -545.1144,536.1534 -540.3708,564.0168 -462.459,506.3826 -467.4318,481.3614 -545.1144))			Inverse-S Sigmoid	6.24293	1536	AIA_4	SOL2012-08-05T12:04:38L164C117
2012-08-05	2012-08-05T12:34:09	2012-08-05T13:04:09	POINT(-536.5254 -494.286)	POLYGON((-584.9076 -549.6378,-434.0022 -563.1396,-470.535 -435.2622,-634.11 -420.7074,-584.9076 -549.6378))			Forward-S Sigmoid	6.06636	1540	AIA_1	SOL2012-08-05T12:34:09L086C116
2012-08-05	2012-08-05T13:34:09	2012-08-05T14:04:09	POINT(-389.9124 -455.775)	POLYGON((-436.6026 -505.0794,-317.4186 -511.575,-335.7078 -404.1828,-461.751 -397.3458,-436.6026 -505.0794))			Inverse-S Sigmoid	32.4759	1539	AIA_1	SOL2012-08-05T13:34:09L098C113
2012-08-05	2012-08-05T14:04:09	2012-08-05T14:34:09	POINT(-384.3966 -455.0484)	POLYGON((-429.2766 -502.266,-315.4914 -508.3542,-332.7606 -405.7476,-452.7672 -399.3552,-429.2766 -502.266))			Inverse-S Sigmoid	18.7352	1539	AIA_1	SOL2012-08-05T14:04:09L098C113
2012-08-05	2012-08-05T20:04:38	2012-08-05T20:34:38	POINT(-117.8802 -430.0818)	POLYGON((-158.34 -471.0252,-72.3306 -472.2828,-75.1518 -387.837,-164.5158 -386.535,-158.34 -471.0252))			Inverse-S Sigmoid	7.57916	1538	AIA_4	SOL2012-08-05T20:04:38L114C110
2012-08-05	2012-08-05T22:04:09	2012-08-05T22:34:09	POINT(-169.4994 -445.5546)	POLYGON((-212.1216 -488.9556,-118.4538 -490.9632,-123.7578 -400.5912,-221.6184 -398.502,-212.1216 -488.9556))			Inverse-S Sigmoid	109.228	1538	AIA_1	SOL2012-08-05T22:04:09L109C111
2012-08-05	2012-08-05T22:34:09	2012-08-05T23:04:09	POINT(-106.1946 -464.4804)	POLYGON((-161.5482 -520.8396,-43.31988 -522.4254,-46.04904 -405.3396,-171.7248 -403.6626,-161.5482 -520.8396))			Inverse-S Sigmoid	12.3943	1538	AIA_1	SOL2012-08-05T22:34:09L113C113
2012-08-05	2012-08-05T22:34:09	2012-08-05T23:04:09	POINT(-165.5202 -445.6128)	POLYGON((-208.7508 -489.6282,-113.94 -491.6112,-119.1132 -399.9906,-218.2278 -397.926,-208.7508 -489.6282))			Inverse-S Sigmoid	73.7041	1538	AIA_1	SOL2012-08-05T22:34:09L109C111
2012-08-05	2012-08-05T23:04:09	2012-08-05T23:34:09	POINT(-160.8498 -444.957)	POLYGON((-204.7896 -489.6858,-108.6792 -491.637,-113.6778 -398.5734,-214.2066 -396.5412,-204.7896 -489.6858))			Inverse-S Sigmoid	34.4092	1538	AIA_1	SOL2012-08-05T23:04:09L109C111
2012-08-05	2012-08-05T23:34:09	2012-08-06T00:04:09	POINT(-462.7782 -498.3498)	POLYGON((-506.3634 -545.6946,-382.7904 -554.5182,-409.1286 -448.4574,-541.1898 -439.071,-506.3634 -545.6946))			Forward-S Sigmoid	6.52261	1540	AIA_1	SOL2012-08-05T23:34:09L086C116
2012-08-05	2012-08-05T23:34:09	2012-08-06T00:04:09	POINT(-157.1472 -444.5448)	POLYGON((-200.8428 -489.0036,-105.4884 -490.893,-110.2962 -398.4558,-209.9958 -396.4884,-200.8428 -489.0036))			Inverse-S Sigmoid	14.3158	1538	AIA_1	SOL2012-08-05T23:34:09L109C111
2012-08-06	2012-08-06T00:04:09	2012-08-06T00:34:09	POINT(-152.826 -446.5332)	POLYGON((-196.8324 -491.3022,-100.9638 -493.1502,-105.6336 -400.1022,-205.9356 -398.1768,-196.8324 -491.3022))			Inverse-S Sigmoid	60.6635	1538	AIA_1	SOL2012-08-06T00:04:09L109C111
2012-08-06	2012-08-06T02:04:09	2012-08-06T02:34:09	POINT(-137.3208 -450.7818)	POLYGON((-179.2146 -493.3164,-88.6908 -494.8842,-92.6352 -406.7358,-187.1844 -405.105,-179.2146 -493.3164))			Inverse-S Sigmoid	14.601	1539	AIA_1	SOL2012-08-06T02:04:09L109C112
2012-08-06	2012-08-06T02:34:09	2012-08-06T03:04:09	POINT(-132.876 -450.7062)	POLYGON((-174.918 -493.377,-84.3024 -494.8944,-88.059 -406.5168,-182.712 -404.9382,-174.918 -493.377))			Inverse-S Sigmoid	75.3364	1539	AIA_1	SOL2012-08-06T02:34:09L109C112
2012-08-06	2012-08-06T02:34:38	2012-08-06T03:04:38	POINT(-529.7616 -292.2594)	POLYGON((-575.4834 -340.4472,-464.8872 -348.8622,-477.7254 -242.688,-591.369 -234.0816,-575.4834 -340.4472))			Inverse-S Sigmoid	17.5199	1541	AIA_4	SOL2012-08-06T02:34:38L083C102
2012-08-06	2012-08-06T03:34:09	2012-08-06T04:04:09	POINT(-601.746 -477.645)	POLYGON((-656.832 -546.6822,-464.0436 -567.8202,-512.8944 -402.744,-725.904 -379.5522,-656.832 -546.6822))			Forward-S Sigmoid	42.9571	0	AIA_1	SOL2012-08-06T03:34:09L072C115
