event_date	event_starttime	event_endtime	hpc_coord	hpc_bbox	sg_chirality	sg_orientation	sg_shape	sg_aspectratio	AR_NOAANUM	obs_instrument	SOL_standard
2018-03-06	2018-03-06T17:08:06	2018-03-06T17:38:06	POINT(-631.974 -119.3172)	POLYGON((-675.126 -165.2952,-572.5896 -153.753,-583.311 -73.4808,-687.762 -85.275,-675.126 -165.2952))			Inverse-S Sigmoid	8.215729713439941	0	AIA_1	SOL2018-03-06T17:08:06L172C102
2018-03-06	2018-03-06T17:11:59	2018-03-06T17:41:59	POINT(-633.852 -118.1244)	POLYGON((-676.386 -163.41,-575.427 -151.9902,-585.9558 -72.9792,-688.758 -84.6432,-676.386 -163.41))			Inverse-S Sigmoid	53.303199768066406	0	AIA_4	SOL2018-03-06T17:11:59L171C102
2018-03-06	2018-03-06T17:13:06	2018-03-06T17:43:06	POINT(-588.7068 -21.10428)	POLYGON((-640.812 -76.3266,-524.1894 -64.9752,-530.79 33.69486,-648.876 22.15716,-640.812 -76.3266))			Inverse-S Sigmoid	19.090599060058594	0	AIA_1	SOL2018-03-06T17:13:06L176C097
2018-03-06	2018-03-06T17:13:06	2018-03-06T17:43:06	POINT(-631.734 -119.3442)	POLYGON((-675.33 -165.8334,-571.668 -154.173,-582.4962 -72.999,-688.116 -84.9174,-675.33 -165.8334))			Inverse-S Sigmoid	8.604900360107422	0	AIA_1	SOL2018-03-06T17:13:06L171C102
2018-03-06	2018-03-06T17:41:59	2018-03-06T18:11:59	POINT(-630.582 -118.041)	POLYGON((-673.488 -163.7286,-571.6746 -152.3178,-582.258 -72.495,-685.956 -84.1524,-673.488 -163.7286))			Inverse-S Sigmoid	16.884199142456055	0	AIA_4	SOL2018-03-06T17:41:59L171C102
2018-03-06	2018-03-06T17:43:06	2018-03-06T18:13:06	POINT(-585.981 -22.03524)	POLYGON((-638.604 -77.8278,-520.7514 -66.4386,-527.4504 33.32868,-646.818 21.7494,-638.604 -77.8278))			Inverse-S Sigmoid	13.547699928283691	0	AIA_1	SOL2018-03-06T17:43:06L176C097
2018-03-06	2018-03-06T18:11:59	2018-03-06T18:41:59	POINT(-627.006 -116.0838)	POLYGON((-669.996 -161.8242,-568.1922 -150.5376,-578.6574 -70.4862,-682.332 -82.0158,-669.996 -161.8242))			Inverse-S Sigmoid	15.15410041809082	0	AIA_4	SOL2018-03-06T18:11:59L171C102
2018-03-06	2018-03-06T18:13:06	2018-03-06T18:43:06	POINT(-583.1112 -22.58442)	POLYGON((-633.984 -76.3836,-520.2762 -65.4792,-526.7796 30.81948,-641.904 19.73772,-633.984 -76.3836))			Inverse-S Sigmoid	12.398300170898438	0	AIA_1	SOL2018-03-06T18:13:06L175C097
2018-03-06	2018-03-06T18:13:06	2018-03-06T18:43:06	POINT(-623.292 -118.9398)	POLYGON((-665.7 -164.007,-565.26 -152.9748,-575.7 -74.0052,-677.988 -85.275,-665.7 -164.007))			Inverse-S Sigmoid	6.170750141143799	0	AIA_1	SOL2018-03-06T18:13:06L172C102
2018-03-06	2018-03-06T18:41:59	2018-03-06T19:11:59	POINT(-623.13 -116.5224)	POLYGON((-666.456 -162.6096,-563.8968 -151.3596,-574.4238 -70.578,-678.894 -82.0728,-666.456 -162.6096))			Inverse-S Sigmoid	11.062199592590332	0	AIA_4	SOL2018-03-06T18:41:59L171C102
2018-03-06	2018-03-06T18:41:59	2018-03-06T19:11:59	POINT(-581.6676 -21.42726)	POLYGON((-635.424 -78.4584,-515.0394 -66.9612,-521.811 35.157,-643.776 23.46324,-635.424 -78.4584))			Forward-S Sigmoid	13.053600311279297	0	AIA_4	SOL2018-03-06T18:41:59L175C097
2018-03-06	2018-03-06T18:43:06	2018-03-06T19:13:06	POINT(-704.172 -15.132)	POLYGON((-741.402 -54.50202,-658.206 -43.28406,-662.922 23.97696,-746.712 12.64974,-741.402 -54.50202))			Inverse-S Sigmoid	12.98490047454834	0	AIA_1	SOL2018-03-06T18:43:06L166C095
2018-03-06	2018-03-06T18:43:06	2018-03-06T19:13:06	POINT(-582.1962 -24.26478)	POLYGON((-637.134 -82.6494,-513.7458 -70.8444,-520.824 33.65922,-645.906 21.64338,-637.134 -82.6494))			Forward-S Sigmoid	7.8477702140808105	0	AIA_1	SOL2018-03-06T18:43:06L175C097
2018-03-06	2018-03-06T19:11:59	2018-03-06T19:41:59	POINT(-579.792 -21.14496)	POLYGON((-636.51 -81.5082,-509.1954 -69.4128,-516.2814 38.71788,-645.36 26.40372,-636.51 -81.5082))			Forward-S Sigmoid	8.58633041381836	0	AIA_4	SOL2018-03-06T19:11:59L175C097
2018-03-06	2018-03-06T19:11:59	2018-03-06T19:41:59	POINT(-618.558 -115.9926)	POLYGON((-660.354 -160.308,-561.7536 -149.6316,-571.851 -71.8068,-672.216 -82.7076,-660.354 -160.308))			Inverse-S Sigmoid	13.225700378417969	0	AIA_4	SOL2018-03-06T19:11:59L171C102
2018-03-06	2018-03-06T19:41:59	2018-03-06T20:11:59	POINT(-642.12 -92.5044)	POLYGON((-710.406 -168.3306,-544.7322 -149.3364,-559.281 -17.20392,-729.366 -36.8037,-710.406 -168.3306))			Forward-S Sigmoid	7.078780174255371	0	AIA_4	SOL2018-03-06T19:41:59L170C100
2018-03-06	2018-03-06T19:41:59	2018-03-06T20:11:59	POINT(-575.859 -21.72048)	POLYGON((-633.834 -83.4864,-503.5866 -71.2422,-510.825 39.5256,-642.942 27.05274,-633.834 -83.4864))			Forward-S Sigmoid	7.895979881286621	0	AIA_4	SOL2018-03-06T19:41:59L175C097
2018-03-06	2018-03-06T19:42:54	2018-03-06T20:12:54	POINT(-695.634 -53.0427)	POLYGON((-784.968 -158.1252,-561.1668 -128.5254,-576.321 50.5236,-806.142 19.91634,-784.968 -158.1252))			Inverse-S Sigmoid	38.9556999206543	0	AIA_1	SOL2018-03-06T19:42:54L166C098
2018-03-06	2018-03-06T20:13:11	2018-03-06T20:43:11	POINT(-611.298 -115.233)	POLYGON((-652.71 -159.0648,-555.2724 -148.728,-565.1718 -71.526,-664.344 -82.0788,-652.71 -159.0648))			Inverse-S Sigmoid	31.8533992767334	0	AIA_4	SOL2018-03-06T20:13:11L171C102
2018-03-06	2018-03-06T20:13:11	2018-03-06T20:43:11	POINT(-571.3764 -22.08498)	POLYGON((-626.382 -80.442,-503.2446 -69.003,-510.1314 35.81106,-634.95 24.16932,-626.382 -80.442))			Forward-S Sigmoid	8.540900230407715	0	AIA_4	SOL2018-03-06T20:13:11L175C097
2018-03-06	2018-03-06T20:41:59	2018-03-06T21:11:59	POINT(-607.314 -112.8912)	POLYGON((-647.436 -155.2404,-553.4016 -145.3818,-562.8546 -70.6596,-658.488 -80.7162,-647.436 -155.2404))			Inverse-S Sigmoid	8.253459930419922	0	AIA_4	SOL2018-03-06T20:41:59L172C102
2018-03-06	2018-03-06T20:41:59	2018-03-06T21:11:59	POINT(-694.17 -14.8371)	POLYGON((-726.936 -49.18326,-654.288 -39.6762,-658.44 19.31364,-731.544 9.72468,-726.936 -49.18326))			Inverse-S Sigmoid	26.605899810791016	0	AIA_4	SOL2018-03-06T20:41:59L165C095
2018-03-06	2018-03-06T21:11:59	2018-03-06T21:41:59	POINT(-558.7086 -15.38838)	POLYGON((-602.064 -60.6894,-506.6052 -52.12404,-511.7502 29.62674,-608.178 20.94732,-602.064 -60.6894))			Forward-S Sigmoid	6.0097198486328125	0	AIA_4	SOL2018-03-06T21:11:59L176C096
2018-03-06	2018-03-06T21:43:06	2018-03-06T22:13:06	POINT(-555.2952 -20.37528)	POLYGON((-601.554 -68.8584,-499.2192 -59.75436,-504.9036 27.79134,-608.4 18.5529,-601.554 -68.8584))			Inverse-S Sigmoid	9.33887004852295	0	AIA_1	SOL2018-03-06T21:43:06L176C097
2018-03-06	2018-03-06T22:13:06	2018-03-06T22:43:06	POINT(-594.5556 -121.4676)	POLYGON((-642.006 -172.0422,-529.5822 -160.6326,-540.999 -71.0364,-655.836 -82.7322,-642.006 -172.0422))			Inverse-S Sigmoid	6.047969818115234	0	AIA_1	SOL2018-03-06T22:13:06L172C102
2018-03-06	2018-03-06T22:41:59	2018-03-06T23:11:59	POINT(-593.2662 -111.9816)	POLYGON((-633.876 -154.7862,-539.0034 -145.2198,-548.3838 -69.294,-644.904 -79.0548,-633.876 -154.7862))			Inverse-S Sigmoid	6.202390193939209	0	AIA_4	SOL2018-03-06T22:41:59L172C102
2018-03-06	2018-03-06T22:41:59	2018-03-06T23:11:59	POINT(-700.974 -53.928)	POLYGON((-768.276 -129.5346,-606.144 -107.7126,-617.856 20.8899,-783.108 -1.462962,-768.276 -129.5346))			Forward-S Sigmoid	8.3583402633667	0	AIA_4	SOL2018-03-06T22:41:59L163C098
2018-03-06	2018-03-06T23:13:06	2018-03-06T23:43:06	POINT(-586.7196 -119.772)	POLYGON((-632.718 -168.624,-524.2524 -157.8558,-535.1478 -71.0526,-645.864 -82.0812,-632.718 -168.624))			Inverse-S Sigmoid	8.560669898986816	0	AIA_1	SOL2018-03-06T23:13:06L172C102
2018-03-06	2018-03-06T23:41:59	2018-03-07T00:11:59	POINT(-539.9112 -16.89606)	POLYGON((-589.437 -68.88,-480.0522 -59.54988,-485.835 34.72152,-596.535 25.24494,-589.437 -68.88))			Forward-S Sigmoid	6.798460006713867	0	AIA_4	SOL2018-03-06T23:41:59L176C097
2018-03-06	2018-03-06T23:41:59	2018-03-07T00:11:59	POINT(-609.612 -95.1024)	POLYGON((-672 -163.0872,-523.2912 -147.5004,-536.4072 -27.49404,-688.83 -43.54518,-672 -163.0872))			Forward-S Sigmoid	12.766599655151367	0	AIA_4	SOL2018-03-06T23:41:59L170C101
2018-03-06	2018-03-06T23:43:06	2018-03-07T00:13:06	POINT(-583.509 -121.323)	POLYGON((-633.252 -174.4224,-515.4318 -162.8238,-527.2068 -68.3742,-647.712 -80.2812,-633.252 -174.4224))			Inverse-S Sigmoid	13.521300315856934	0	AIA_1	SOL2018-03-06T23:43:06L172C102
2018-03-06	2018-03-06T23:46:59	2018-03-07T00:16:59	POINT(-608.784 -95.2506)	POLYGON((-671.13 -163.1748,-522.549 -147.636,-535.656 -27.70032,-687.954 -43.70196,-671.13 -163.1748))			Forward-S Sigmoid	14.402299880981445	0	AIA_4	SOL2018-03-06T23:46:59L170C101
2018-03-06	2018-03-06T23:46:59	2018-03-07T00:16:59	POINT(-539.2206 -16.63884)	POLYGON((-588.2292 -68.0478,-480.06 -58.83876,-485.7702 34.41156,-595.224 25.05954,-588.2292 -68.0478))			Forward-S Sigmoid	6.842510223388672	0	AIA_4	SOL2018-03-06T23:46:59L176C097
2018-03-06	2018-03-06T23:48:06	2018-03-07T00:18:06	POINT(-582.6786 -121.5402)	POLYGON((-632.154 -174.3276,-515.0142 -162.8214,-526.7298 -68.901,-646.53 -80.7114,-632.154 -174.3276))			Inverse-S Sigmoid	14.87339973449707	0	AIA_1	SOL2018-03-06T23:48:06L172C102
2018-03-07	2018-03-07T00:16:59	2018-03-07T00:46:59	POINT(-606.204 -94.0314)	POLYGON((-669.18 -162.6516,-519.2232 -147.0858,-532.3254 -25.79508,-686.058 -41.82774,-669.18 -162.6516))			Forward-S Sigmoid	9.51591968536377	0	AIA_4	SOL2018-03-07T00:16:59L170C101
2018-03-07	2018-03-07T00:18:06	2018-03-07T00:48:06	POINT(-531.1068 -12.08586)	POLYGON((-570.6474 -53.1204,-484.3602 -45.93522,-488.8122 28.71498,-575.8914 21.44304,-570.6474 -53.1204))			Inverse-S Sigmoid	6.787519931793213	0	AIA_1	SOL2018-03-07T00:18:06L176C096
2018-03-07	2018-03-07T00:46:59	2018-03-07T01:16:59	POINT(-601.932 -95.2626)	POLYGON((-664.392 -163.2102,-515.8362 -147.9642,-528.8634 -27.68196,-681.156 -43.38462,-664.392 -163.2102))			Forward-S Sigmoid	10.276200294494629	0	AIA_4	SOL2018-03-07T00:46:59L170C101
2018-03-07	2018-03-07T01:16:59	2018-03-07T01:46:59	POINT(-598.0578 -93.1164)	POLYGON((-656.856 -156.6468,-517.9974 -142.554,-530.118 -29.91114,-672.216 -44.39586,-656.856 -156.6468))			Forward-S Sigmoid	10.10669994354248	0	AIA_4	SOL2018-03-07T01:16:59L170C101
2018-03-07	2018-03-07T01:46:59	2018-03-07T02:16:59	POINT(-593.7756 -92.9748)	POLYGON((-649.86 -153.282,-518.0034 -140.0544,-529.5366 -32.95704,-664.326 -46.53438,-649.86 -153.282))			Forward-S Sigmoid	10.47920036315918	0	AIA_4	SOL2018-03-07T01:46:59L170C101
2018-03-07	2018-03-07T02:18:06	2018-03-07T02:48:06	POINT(-588.2898 -92.5956)	POLYGON((-664.932 -177.4896,-480.5304 -159.2844,-495.7152 -8.27256,-685.926 -27.16134,-664.932 -177.4896))			Forward-S Sigmoid	7.697329998016357	0	AIA_1	SOL2018-03-07T02:18:06L170C101
2018-03-07	2018-03-07T02:48:06	2018-03-07T03:18:06	POINT(-584.8434 -91.152)	POLYGON((-658.218 -171.9156,-482.7822 -154.7622,-497.211 -10.90824,-677.874 -28.67112,-658.218 -171.9156))			Forward-S Sigmoid	10.029800415039062	0	AIA_1	SOL2018-03-07T02:48:06L170C101
2018-03-07	2018-03-07T03:18:06	2018-03-07T03:48:06	POINT(-581.1558 -87.8682)	POLYGON((-649.194 -162.0552,-488.0922 -146.4714,-501.273 -14.13,-666.72 -30.21528,-649.194 -162.0552))			Forward-S Sigmoid	7.191720008850098	0	AIA_1	SOL2018-03-07T03:18:06L170C100
2018-03-07	2018-03-07T03:48:06	2018-03-07T04:18:06	POINT(-507.8226 -17.58564)	POLYGON((-556.7916 -68.781,-449.22 -60.3672,-454.746 33.2652,-563.6388 24.71802,-556.7916 -68.781))			Forward-S Sigmoid	6.003600120544434	0	AIA_1	SOL2018-03-07T03:48:06L176C097
2018-03-07	2018-03-07T04:18:06	2018-03-07T04:48:06	POINT(-573.2766 -86.5254)	POLYGON((-638.556 -157.278,-484.9836 -142.7424,-497.4564 -16.1793,-654.966 -31.16136,-638.556 -157.278))			Forward-S Sigmoid	7.849999904632568	0	AIA_1	SOL2018-03-07T04:18:06L170C100
2018-03-07	2018-03-07T04:48:06	2018-03-07T05:18:06	POINT(-498.7236 -19.96314)	POLYGON((-545.877 -69.138,-442.464 -61.2456,-447.8376 28.90152,-552.504 20.8854,-545.877 -69.138))			Inverse-S Sigmoid	13.12339973449707	0	AIA_1	SOL2018-03-07T04:48:06L176C097
2018-03-07	2018-03-07T04:48:06	2018-03-07T05:18:06	POINT(-571.191 -84.1152)	POLYGON((-636.408 -154.7406,-483.3114 -140.3406,-495.5718 -13.90338,-652.542 -28.74018,-636.408 -154.7406))			Forward-S Sigmoid	16.632999420166016	0	AIA_1	SOL2018-03-07T04:48:06L170C100
2018-03-07	2018-03-07T05:18:06	2018-03-07T05:48:06	POINT(-495.9534 -19.13154)	POLYGON((-547.0962 -72.6516,-434.7024 -64.1406,-440.4258 34.01958,-554.2968 25.3641,-547.0962 -72.6516))			Inverse-S Sigmoid	8.28792953491211	0	AIA_1	SOL2018-03-07T05:18:06L176C097
2018-03-07	2018-03-07T05:18:06	2018-03-07T05:48:06	POINT(-566.3694 -85.1676)	POLYGON((-634.722 -159.4428,-473.838 -144.5052,-486.6174 -11.33976,-651.828 -26.75856,-634.722 -159.4428))			Forward-S Sigmoid	17.541799545288086	0	AIA_1	SOL2018-03-07T05:18:06L170C100
2018-03-07	2018-03-07T05:48:06	2018-03-07T06:18:06	POINT(-491.1504 -16.61808)	POLYGON((-540.99 -68.676,-431.7906 -60.5178,-437.2284 35.08596,-547.8006 26.79468,-540.99 -68.676))			Inverse-S Sigmoid	6.129429817199707	0	AIA_1	SOL2018-03-07T05:48:06L176C097
2018-03-07	2018-03-07T06:16:59	2018-03-07T06:46:59	POINT(-488.9598 -14.38314)	POLYGON((-537.7224 -65.247,-431.1216 -57.33258,-436.3374 36.1383,-544.2258 28.09962,-537.7224 -65.247))			Inverse-S Sigmoid	6.037869930267334	0	AIA_4	SOL2018-03-07T06:16:59L176C097
2018-03-07	2018-03-07T06:18:06	2018-03-07T06:48:06	POINT(-485.481 -14.16618)	POLYGON((-532.455 -63.0672,-429.9636 -55.53024,-434.9688 34.41876,-538.6518 26.76786,-532.455 -63.0672))			Inverse-S Sigmoid	9.374879837036133	0	AIA_1	SOL2018-03-07T06:18:06L176C097
2018-03-07	2018-03-07T07:18:06	2018-03-07T07:48:06	POINT(-478.3578 -15.09786)	POLYGON((-524.8356 -63.4332,-423.5292 -56.12772,-428.4702 32.93226,-530.9574 25.5162,-524.8356 -63.4332))			Inverse-S Sigmoid	6.838789939880371	0	AIA_1	SOL2018-03-07T07:18:06L176C097
2018-03-07	2018-03-07T13:16:59	2018-03-07T13:46:59	POINT(-431.3514 -12.4113)	POLYGON((-480.5178 -63.4452,-374.1102 -56.7303,-378.7866 38.28582,-486.5232 31.46238,-480.5178 -63.4452))			Inverse-S Sigmoid	8.090849876403809	0	AIA_4	SOL2018-03-07T13:16:59L176C097
2018-03-07	2018-03-07T15:16:59	2018-03-07T15:46:59	POINT(-495.7608 17.64006)	POLYGON((-537.7764 -25.86744,-447.7074 -19.07664,-451.0674 60.8412,-541.8114 53.97888,-537.7764 -25.86744))			Forward-S Sigmoid	6.382599830627441	0	AIA_4	SOL2018-03-07T15:16:59L170C095
2018-03-07	2018-03-07T15:46:59	2018-03-07T16:16:59	POINT(-491.9154 16.60248)	POLYGON((-535.8048 -28.90836,-441.5928 -21.87954,-445.116 61.7808,-540.0786 54.67326,-535.8048 -28.90836))			Forward-S Sigmoid	6.075379848480225	0	AIA_4	SOL2018-03-07T15:46:59L170C095
2018-03-07	2018-03-07T15:48:06	2018-03-07T16:18:06	POINT(-567.708 -44.96166)	POLYGON((-625.506 -106.6008,-494.1186 -94.4646,-502.6704 16.23876,-636.33 3.84078,-625.506 -106.6008))			Forward-S Sigmoid	13.948100090026855	0	AIA_1	SOL2018-03-07T15:48:06L165C098
2018-03-07	2018-03-07T16:16:59	2018-03-07T16:46:59	POINT(-487.065 15.72816)	POLYGON((-530.6406 -29.42982,-437.1366 -22.5456,-440.6496 60.561,-534.9042 53.59974,-530.6406 -29.42982))			Forward-S Sigmoid	6.507969856262207	0	AIA_4	SOL2018-03-07T16:16:59L170C095
2018-03-07	2018-03-07T16:46:59	2018-03-07T17:16:59	POINT(-483.1212 16.27518)	POLYGON((-528.7632 -31.0908,-430.7646 -23.95458,-434.3892 63.2832,-533.2104 56.0631,-528.7632 -31.0908))			Forward-S Sigmoid	6.35476016998291	0	AIA_4	SOL2018-03-07T16:46:59L170C095
2018-03-07	2018-03-07T17:16:59	2018-03-07T17:46:59	POINT(-478.0212 16.57272)	POLYGON((-522.9798 -30.03672,-426.5688 -23.11434,-430.107 62.8362,-527.3172 55.83342,-522.9798 -30.03672))			Forward-S Sigmoid	6.536520004272461	0	AIA_4	SOL2018-03-07T17:16:59L170C095
2018-03-07	2018-03-07T18:16:59	2018-03-07T18:46:59	POINT(-467.973 16.57542)	POLYGON((-512.3256 -29.34594,-417.3714 -22.71594,-420.8172 62.1624,-516.5538 55.45584,-512.3256 -29.34594))			Forward-S Sigmoid	6.096489906311035	0	AIA_4	SOL2018-03-07T18:16:59L171C095
2018-03-07	2018-03-07T18:46:59	2018-03-07T19:16:59	POINT(-461.9358 14.77176)	POLYGON((-507.3096 -32.2287,-410.0988 -25.55406,-413.6544 61.4262,-511.707 54.67158,-507.3096 -32.2287))			Forward-S Sigmoid	7.591569900512695	0	AIA_4	SOL2018-03-07T18:46:59L171C095
2018-03-07	2018-03-07T19:16:59	2018-03-07T19:46:59	POINT(-455.2128 15.12192)	POLYGON((-498.3084 -29.41356,-406.2024 -23.20758,-409.548 59.34732,-502.4118 53.07054,-498.3084 -29.41356))			Forward-S Sigmoid	12.189900398254395	0	AIA_4	SOL2018-03-07T19:16:59L171C095
2018-03-07	2018-03-07T19:18:06	2018-03-07T19:48:06	POINT(-538.8216 -44.68068)	POLYGON((-592.2582 -101.133,-472.0464 -90.8616,-479.7084 11.4168,-601.866 0.937992,-592.2582 -101.133))			Forward-S Sigmoid	22.63249969482422	0	AIA_1	SOL2018-03-07T19:18:06L165C098
2018-03-07	2018-03-07T20:16:59	2018-03-07T20:46:59	POINT(-374.2926 -16.22538)	POLYGON((-431.5728 -75.7686,-308.0976 -69.2064,-312.918 42.88596,-438.3234 36.19224,-431.5728 -75.7686))			Inverse-S Sigmoid	7.129940032958984	0	AIA_4	SOL2018-03-07T20:16:59L176C097
2018-03-07	2018-03-07T21:18:06	2018-03-07T21:48:06	POINT(-364.0434 -15.82968)	POLYGON((-420.822 -74.7774,-298.7094 -68.4948,-303.3504 42.69486,-427.3578 36.28806,-420.822 -74.7774))			Inverse-S Sigmoid	7.025619983673096	0	AIA_1	SOL2018-03-07T21:18:06L176C097
2018-03-07	2018-03-07T21:48:06	2018-03-07T22:18:06	POINT(-516.5736 -41.90124)	POLYGON((-572.0724 -100.4796,-447.756 -90.4854,-455.2962 16.29672,-581.7018 6.09252,-572.0724 -100.4796))			Forward-S Sigmoid	33.229400634765625	0	AIA_1	SOL2018-03-07T21:48:06L165C098
2018-03-07	2018-03-07T22:18:06	2018-03-07T22:48:06	POINT(-512.5392 -40.90476)	POLYGON((-567.513 -98.8632,-444.5916 -89.0904,-451.9704 16.6794,-576.9288 6.70422,-567.513 -98.8632))			Forward-S Sigmoid	46.533199310302734	0	AIA_1	SOL2018-03-07T22:18:06L165C098
2018-03-07	2018-03-07T22:18:06	2018-03-07T22:48:06	POINT(-355.9872 -15.58284)	POLYGON((-418.0656 -80.2224,-284.4318 -73.5252,-289.2942 48.54918,-425.2104 41.70618,-418.0656 -80.2224))			Inverse-S Sigmoid	29.51490020751953	0	AIA_1	SOL2018-03-07T22:18:06L176C097
2018-03-08	2018-03-08T00:46:59	2018-03-08T01:16:59	POINT(-459.4614 -69.765)	POLYGON((-558.4698 -178.6128,-328.7586 -162.7854,-341.7246 38.13306,-580.4814 21.55542,-558.4698 -178.6128))			Forward-S Sigmoid	8.063480377197266	0	AIA_4	SOL2018-03-08T00:46:59L167C100
2018-03-08	2018-03-08T01:46:59	2018-03-08T02:16:59	POINT(-404.346 -86.9538)	POLYGON((-470.4762 -156.7902,-321.9066 -148.0266,-331.0866 -17.4009,-483.8886 -26.45988,-470.4762 -156.7902))			Forward-S Sigmoid	6.647079944610596	0	AIA_4	SOL2018-03-08T01:46:59L170C101
2018-03-08	2018-03-08T02:16:59	2018-03-08T02:46:59	POINT(-446.1684 -68.358)	POLYGON((-550.7862 -183.6984,-308.2668 -167.6166,-321.1722 45.9171,-573.8292 29.02578,-550.7862 -183.6984))			Forward-S Sigmoid	9.001489639282227	0	AIA_4	SOL2018-03-08T02:16:59L167C100
2018-03-08	2018-03-08T04:46:59	2018-03-08T05:16:59	POINT(-367.5252 24.91776)	POLYGON((-418.5048 -27.70458,-310.7796 -22.12182,-313.7046 77.0964,-422.4432 71.4396,-418.5048 -27.70458))			Forward-S Sigmoid	15.418600082397461	0	AIA_4	SOL2018-03-08T04:46:59L171C095
2018-03-08	2018-03-08T05:16:59	2018-03-08T05:46:59	POINT(-363.0084 25.09986)	POLYGON((-414.6588 -28.21968,-305.5572 -22.64682,-308.4756 77.964,-418.6182 72.3162,-414.6588 -28.21968))			Forward-S Sigmoid	16.058799743652344	0	AIA_4	SOL2018-03-08T05:16:59L171C095
2018-03-08	2018-03-08T05:16:59	2018-03-08T05:46:59	POINT(-435.9162 -53.26212)	POLYGON((-517.3968 -140.6142,-333.7614 -128.814,-343.3992 33.38472,-532.3302 21.1683,-517.3968 -140.6142))			Forward-S Sigmoid	12.67770004272461	0	AIA_4	SOL2018-03-08T05:16:59L166C099
2018-03-08	2018-03-08T05:46:59	2018-03-08T06:16:59	POINT(-289.1364 -13.48104)	POLYGON((-357.4248 -84.4152,-212.1048 -78.6564,-216.1626 56.8473,-364.2612 50.94786,-357.4248 -84.4152))			Inverse-S Sigmoid	52.35749816894531	0	AIA_4	SOL2018-03-08T05:46:59L176C097
2018-03-08	2018-03-08T05:46:59	2018-03-08T06:16:59	POINT(-358.3752 25.00116)	POLYGON((-412.2912 -30.71862,-298.3566 -24.98556,-301.3482 80.2242,-416.4252 74.4108,-412.2912 -30.71862))			Forward-S Sigmoid	21.21190071105957	0	AIA_4	SOL2018-03-08T05:46:59L171C095
2018-03-08	2018-03-08T06:16:59	2018-03-08T06:46:59	POINT(-353.7942 26.38458)	POLYGON((-406.9284 -28.47798,-294.8136 -22.9203,-297.6882 80.7624,-410.8956 75.1284,-406.9284 -28.47798))			Forward-S Sigmoid	39.44919967651367	0	AIA_4	SOL2018-03-08T06:16:59L171C095
2018-03-08	2018-03-08T06:46:59	2018-03-08T07:16:59	POINT(-349.941 27.1542)	POLYGON((-404.3574 -29.05896,-289.566 -23.44056,-292.4424 82.8564,-408.3732 77.1594,-404.3574 -29.05896))			Forward-S Sigmoid	22.606199264526367	0	AIA_4	SOL2018-03-08T06:46:59L171C095
2018-03-08	2018-03-08T07:16:59	2018-03-08T07:46:59	POINT(-345.8592 25.64406)	POLYGON((-392.649 -22.45284,-294.2748 -17.70054,-296.8254 73.3704,-396.0522 68.5602,-392.649 -22.45284))			Forward-S Sigmoid	29.769399642944336	0	AIA_4	SOL2018-03-08T07:16:59L171C095
2018-03-08	2018-03-08T07:46:59	2018-03-08T08:16:59	POINT(-341.2056 26.8332)	POLYGON((-390.5862 -23.98938,-286.7574 -19.05168,-289.3578 77.2398,-394.1274 72.2388,-390.5862 -23.98938))			Forward-S Sigmoid	18.09040069580078	0	AIA_4	SOL2018-03-08T07:46:59L171C095
2018-03-08	2018-03-08T08:16:59	2018-03-08T08:46:59	POINT(-336.366 25.2702)	POLYGON((-383.2722 -22.92174,-284.7582 -18.31164,-287.259 73.092,-386.6376 68.4252,-383.2722 -22.92174))			Forward-S Sigmoid	15.950799942016602	0	AIA_4	SOL2018-03-08T08:16:59L171C095
2018-03-08	2018-03-08T11:46:59	2018-03-08T12:16:59	POINT(-301.7196 20.75298)	POLYGON((-345.6144 -24.18174,-253.8234 -20.37804,-256.056 65.3766,-348.654 61.527,-345.6144 -24.18174))			Forward-S Sigmoid	44.65039825439453	0	AIA_4	SOL2018-03-08T11:46:59L172C095
2018-03-08	2018-03-08T12:16:59	2018-03-08T12:46:59	POINT(-297.4608 20.93004)	POLYGON((-341.2908 -23.9253,-249.696 -20.18904,-251.8902 65.4756,-344.289 61.6944,-341.2908 -23.9253))			Forward-S Sigmoid	15.297800064086914	0	AIA_4	SOL2018-03-08T12:16:59L172C095
2018-03-08	2018-03-08T12:46:59	2018-03-08T13:16:59	POINT(-292.836 20.36442)	POLYGON((-336.5652 -24.37488,-245.226 -20.71278,-247.3938 64.797,-339.54 61.0902,-336.5652 -24.37488))			Forward-S Sigmoid	13.06879997253418	0	AIA_4	SOL2018-03-08T12:46:59L172C095
2018-03-08	2018-03-08T13:46:59	2018-03-08T14:16:59	POINT(-284.0154 18.14046)	POLYGON((-324.8892 -23.59686,-239.6454 -20.2911,-241.6776 59.6148,-327.6438 56.27082,-324.8892 -23.59686))			Forward-S Sigmoid	17.95949935913086	0	AIA_4	SOL2018-03-08T13:46:59L172C095
2018-03-08	2018-03-08T13:46:59	2018-03-08T14:16:59	POINT(-691.704 -237.0618)	POLYGON((-753.36 -309.5694,-582.0378 -284.931,-608.352 -164.5638,-787.392 -190.4346,-753.36 -309.5694))			Forward-S Sigmoid	11.005000114440918	0	AIA_4	SOL2018-03-08T13:46:59L140C108
